libdmapsharing-4.0-3t64:arm64	3.9.14-1	installed
libdotconf0:arm64	1.4.1-2	installed
libdpkg-perl	1.23.7ubuntu1	installed
libdrm-amdgpu1:arm64	2.4.134-3	installed
libdrm-common	2.4.134-3	installed
libdrm2:arm64	2.4.134-3	installed
libduktape207:arm64	2.7.0+tests-0ubuntu4	installed
libdv4t64:arm64	1.0.0-17.1build2	installed
libdvdnav4:arm64	7.0.0-2	installed
libdvdread8t64:arm64	7.1.1-1	installed
libdw-dev:arm64	0.196-1	installed
libdw1t64:arm64	0.196-1	installed
libdwarves1:arm64	1.31-2ubuntu1	installed
libe-book-0.1-1:arm64	0.1.4-1	installed
libeatmydata1:arm64	131-2build1	installed
libebackend-1.2-11t64:arm64	3.56.2-8	installed
libebook-1.2-21t64:arm64	3.56.2-8	installed
libebook-contacts-1.2-4t64:arm64	3.56.2-8	installed
libecal-2.0-3:arm64	3.56.2-8	installed
libedata-book-1.2-27t64:arm64	3.56.2-8	installed
libedata-cal-2.0-2t64:arm64	3.56.2-8	installed
libedataserver-1.2-27t64:arm64	3.56.2-8	installed
libedataserverui-1.2-4t64:arm64	3.56.2-8	installed
libedataserverui4-1.0-0t64:arm64	3.56.2-8	installed
libedit2:arm64	3.1-20260512-1	installed
libeditorconfig0:arm64	0.12.10+~0.17.1-3ubuntu0.1	installed
libefiboot1t64:arm64	39-2	installed
libefivar1t64:arm64	39-2	installed
libegl-mesa0:arm64	26.2.2-1ubuntu1	installed
libegl1:arm64	1.7.0-3	installed
libei1:arm64	1.5.0-3	installed
libeigen3-dev	3.4.0-5	installed
libeis1:arm64	1.5.0-3	installed
libelf-dev:arm64	0.196-1	installed
libelf1t64:arm64	0.196-1	installed
libenchant-2-2:arm64	2.8.16+dfsg-4	installed
libencode-locale-perl	1.05-3	installed
libeot0:arm64	0.01-5build4	installed
libepoxy0:arm64	1.5.10-2build1	installed
libepubgen-0.1-1:arm64	0.1.1-2	installed
liberror-perl	0.17030-1	installed
libespeak-ng1:arm64	1.52.0+dfsg-5build1	installed
libestr0:arm64	0.1.11-2build1	installed
libetonyek-0.1-1:arm64	0.1.13-3	installed
libevdev2:arm64	1.13.6+dfsg-3	installed
libevent-core-2.1-7t64:arm64	2.1.13-stable-1build1	installed
libevent-extra-2.1-7t64:arm64	2.1.13-stable-1build1	installed
libexempi8:arm64	2.6.6-3	installed
libexif12:arm64	0.6.26-1	installed
libexiv2-28:arm64	0.28.8+dfsg-1	installed
libexiv2-data	0.28.8+dfsg-1	installed
libexpat1:arm64	2.8.3-1	installed
libexpat1-dev:arm64	2.8.3-1	installed
libext2fs2t64:arm64	1.47.4-1	installed
libexttextcat-2.0-1:arm64	3.4.8-3	installed
libexttextcat-data	3.4.8-3	installed
libextutils-depends-perl	0.8002-1	installed
libfakeroot:arm64	2.1.4-1ubuntu1	installed
libfastjson4:arm64	1.2304.0-3	installed
libfdisk1:arm64	2.41.3-3ubuntu2	installed
libfdt1:arm64	1.7.2-2ubuntu1	installed
libffi-dev:arm64	3.8.0-2	installed
libffi8:arm64	3.8.0-2	installed
libfftw3-double3:arm64	3.3.11-1	installed
libfftw3-single3:arm64	3.3.11-1	installed
libfido2-1:arm64	1.17.0-2build1	installed
libfile-basedir-perl	0.09-2	installed
libfile-desktopentry-perl	0.23-1	installed
libfile-fcntllock-perl	0.22-4ubuntu6	installed
libfile-listing-perl	6.16-1	installed
libfile-mimeinfo-perl	0.37-1	installed
libflac14:arm64	1.5.0+ds-5	installed
libflite1:arm64	2.2-7build1	installed
libfmt-dev:arm64	10.1.1+ds1-4build1	installed
libfmt10:arm64	10.1.1+ds1-4build1	installed
libfont-afm-perl	1.20-4	installed
libfontconfig1:arm64	2.17.1-5ubuntu1	installed
libfontenc1:arm64	1:1.1.8-1build2	installed
libfprint-2-2	1:1.95.2+tod1-1ubuntu2	installed
libfprint-2-tod1:arm64	1:1.95.2+tod1-1ubuntu2	installed
libfreeaptx0:arm64	0.2.2-1build1	installed
libfreehand-0.1-1	0.1.3-1	installed
libfreerdp-client3-3:arm64	3.31.1+dfsg-1	installed
libfreerdp-server3-3:arm64	3.31.1+dfsg-1	installed
libfreerdp3-3:arm64	3.31.1+dfsg-1	installed
libfreetype6:arm64	2.14.3+dfsg-2	installed
libfribidi0:arm64	1.0.16-5	installed
libfuse3-4:arm64	3.18.2-2	installed
libfwupd3:arm64	2.1.6-3ubuntu1	installed
libfyaml0:arm64	0.9.4-1	installed
libgamemode0:arm64	1.8.2-2build1	installed
libgamemodeauto0:arm64	1.8.2-2build1	installed
libgbm1:arm64	26.2.2-1ubuntu1	installed
libgc1:arm64	1:8.2.12-1	installed
libgcc-15-dev:arm64	15.3.0-3ubuntu1	installed
libgcc-s1:arm64	16.2.0-2ubuntu1	installed
libgck-1-0:arm64	3.41.2-6	installed
libgck-2-2:arm64	4.4.0.1-8	installed
libgcr-4-4:arm64	4.4.0.1-8	installed
libgcr-base-3-1:arm64	3.41.2-6	installed
libgcr-ui-3-1:arm64	3.41.2-6	installed
libgcrypt20:arm64	1.12.2-1ubuntu2	installed
libgd3:arm64	2.3.3-14ubuntu1	installed
libgdbm-compat4t64:arm64	1.26-1build1	installed
libgdbm6t64:arm64	1.26-1build1	installed
libgdk-pixbuf-2.0-0:arm64	2.44.7+dfsg-1	installed
libgdk-pixbuf2.0-bin	2.44.7+dfsg-1	installed
libgdk-pixbuf2.0-common	2.44.7+dfsg-1	installed
libgdm1	51~rc-0ubuntu1	installed
libgee-0.8-2:arm64	0.20.8-2	installed
libgeoclue-2-0:arm64	2.7.2-2ubuntu3	installed
libgeocode-glib-2-0:arm64	3.26.4-3	installed
libgexiv2-0.16-4:arm64	0.16.2-1	installed
libgif7:arm64	6.1.3-1	installed
libgirepository-1.0-1:arm64	1.86.0-6build1	installed
libgirepository-2.0-0:arm64	2.90.0-1	installed
libgit2-1.9:arm64	1.9.6+ds-1ubuntu1	installed
libgjs0:arm64	1.89.2-2ubuntu1	installed
libgl1:arm64	1.7.0-3	installed
libgl1-mesa-dri:arm64	26.2.2-1ubuntu1	installed
libgles2:arm64	1.7.0-3	installed
libglib-object-introspection-perl	0.052-2	installed
libglib-perl:arm64	3:1.329.4-1	installed
libglib2.0-0t64:arm64	2.90.0-1	installed
libglib2.0-bin	2.90.0-1	installed
libglib2.0-data	2.90.0-1	installed
libglibmm-2.68-1t64:arm64	2.88.1-2	installed
libglvnd0:arm64	1.7.0-3	installed
libglx-mesa0:arm64	26.2.2-1ubuntu1	installed
libglx0:arm64	1.7.0-3	installed
libglycin-2-0:arm64	2.2~beta.1+ds-0ubuntu3	installed
libglycin-gtk4-2-0:arm64	2.2~beta.1+ds-0ubuntu3	installed
libgme0:arm64	0.6.4-1	installed
libgmp10:arm64	2:6.3.0+dfsg-5ubuntu2	installed
libgnome-autoar-0-0:arm64	0.4.5-5	installed
libgnome-bg-4-2t64:arm64	51~alpha-4	installed
libgnome-bluetooth-3.0-13:arm64	47.2-1	installed
libgnome-bluetooth-ui-3.0-13:arm64	47.2-1	installed
libgnome-desktop-3-21:arm64	51~alpha-4	installed
libgnome-desktop-4-2t64:arm64	51~alpha-4	installed
libgnome-menu-3-0:arm64	3.38.1-1ubuntu1	installed
libgnome-qr-4-0:arm64	51~alpha-4	installed
libgnome-qr-gtk-4-0:arm64	51~alpha-4	installed
libgnutls30t64:arm64	3.8.13-1ubuntu1	installed
libgoa-1.0-0b:arm64	3.58.1-2	installed
libgoa-1.0-common	3.58.1-2	installed
libgoa-backend-1.0-2:arm64	3.58.1-2	installed
libgomp1:arm64	16.2.0-2ubuntu1	installed
libgpg-error-l10n	1.61-3	installed
libgpg-error0:arm64	1.61-3	installed
libgpgme45:arm64	2.1.2-1	installed
libgpgmepp7:arm64	2.1.0-2	installed
libgphoto2-6t64:arm64	2.5.33-1ubuntu2	installed
libgphoto2-l10n	2.5.33-1ubuntu2	installed
libgphoto2-port12t64:arm64	2.5.33-1ubuntu2	installed
libgpm2:arm64	1.20.7-12build1	installed
libgpod-common	0.8.3-23	installed
libgpod4t64:arm64	0.8.3-23	installed
libgprofng0:arm64	2.47-6ubuntu1	installed
libgraphene-1.0-0:arm64	1.10.8-5build1	installed
libgraphite2-3:arm64	1.3.15-2	installed
libgrilo-0.3-0:arm64	0.3.19-2	installed
libgs-common	10.07.1~dfsg-1ubuntu1	installed
libgs10:arm64	10.07.1~dfsg-1ubuntu1	installed
libgs10-common	10.07.1~dfsg-1ubuntu1	installed
libgsf-1-114:arm64	1.14.53-1.1	installed
libgsf-1-common	1.14.53-1.1	installed
libgsl-dev	2.8+dfsg-6	installed
libgsl28:arm64	2.8+dfsg-6	installed
libgslcblas0:arm64	2.8+dfsg-6	installed
libgsm1:arm64	1.0.24-1	installed
libgsound0t64:arm64	1.0.3-4	installed
libgssapi-krb5-2:arm64	1.22.1-3ubuntu2	installed
libgssdp-1.6-0:arm64	1.6.6-1	installed
libgstreamer-gl1.0-0:arm64	1.28.7-1	installed
libgstreamer-plugins-base1.0-0:arm64	1.28.7-1	installed
libgstreamer-plugins-extra1.0-0:arm64	1.28.6-1ubuntu1	installed
libgstreamer1.0-0:arm64	1.28.6-1	installed
libgtk-3-0t64:arm64	3.24.52-0ubuntu1	installed
libgtk-3-bin	3.24.52-0ubuntu1	installed
libgtk-3-common	3.24.52-0ubuntu1	installed
libgtk-4-1:arm64	4.23.4+ds-3	installed
libgtk-4-bin	4.23.4+ds-3	installed
libgtk-4-common	4.23.4+ds-3	installed
libgtk3-perl	0.038-3	installed
libgtkmm-4.0-0:arm64	4.22.0-1	installed
libgtksourceview-5-0:arm64	5.20.0-1	installed
libgtksourceview-5-common	5.20.0-1	installed
libgtop-2.0-11:arm64	2.41.3-2ubuntu1	installed
libgtop2-common	2.41.3-2ubuntu1	installed
libgudev-1.0-0:arm64	1:238-7build1	installed
libgupnp-1.6-0:arm64	1.6.10-1	installed
libgupnp-av-1.0-3:arm64	0.14.5-1	installed
libgupnp-dlna-2.0-4:arm64	0.12.0-8	installed
libgusb2a:arm64	0.4.9-7	installed
libgweather-4-0t64:arm64	4.4.4-5	installed
libgweather-4-common	4.4.4-5	installed
libgxps2t64:arm64	0.3.2-6	installed
libhandy-1-0:arm64	1.8.3-4	installed
libharfbuzz-gobject0:arm64	12.3.2-2	installed
libharfbuzz-icu0:arm64	12.3.2-2	installed
libharfbuzz-subset0:arm64	12.3.2-2	installed
libharfbuzz0b:arm64	12.3.2-2	installed
libheif-plugin-aomdec:arm64	1.23.3-1	installed
libheif-plugin-aomenc:arm64	1.23.3-1	installed
libheif1:arm64	1.23.3-1	installed
libhogweed6t64:arm64	3.10.2-1	installed
libhpmud0:arm64	3.24.4+dfsg0-0ubuntu10	installed
libhtml-form-perl	6.13-1build1	installed
libhtml-format-perl	2.16-2	installed
libhtml-parser-perl:arm64	3.83-2	installed
libhtml-tagset-perl	3.24-1	installed
libhtml-tree-perl	5.07-3	installed
libhttp-cookies-perl	6.12-2	installed
libhttp-daemon-perl	6.17-1	installed
libhttp-date-perl	6.08-1	installed
libhttp-message-perl	7.04-1ubuntu1	installed
libhttp-negotiate-perl	6.01-2	installed
libhunspell-1.7-0:arm64	1.7.3+really1.7.3-5	installed
libhwasan0:arm64	16.2.0-2ubuntu1	installed
libhwy1t64:arm64	1.3.0-5.1ubuntu1	installed
libhyphen0:arm64	2.8.9-3	installed
libibus-1.0-5:arm64	1.5.34-1ubuntu2	installed
libibverbs1:arm64	64.0-1ubuntu1	installed
libical3t64:arm64	3.0.20-3	installed
libice6:arm64	2:1.1.1-1build1	installed
libicu78:arm64	78.3-2ubuntu1	installed
libidn12:arm64	1.44-1	installed
libidn2-0:arm64	2.3.8-5	installed
libiec61883-0:arm64	1.2.0-8	installed
libieee1284-3t64:arm64	0.2.11-15	installed
libijs-0.35:arm64	0.35-16	installed
libimagequant0:arm64	4.4.1-1	installed
libimobiledevice-1.0-6:arm64	1.4.0-1build2	installed
libimobiledevice-glue-1.0-0	1.3.2-2build1	installed
libini-config8:arm64	0.7.0-2	installed
libinih-dev:arm64	61-1ubuntu1	installed
libinih1:arm64	61-1ubuntu1	installed
libiniparser4:arm64	4.2.6-1build1	installed
libinireader0:arm64	61-1ubuntu1	installed
libinput-bin	1.31.3-1ubuntu1	installed
libinput10:arm64	1.31.3-1ubuntu1	installed
libinsights1:arm64	1.0.0ubuntu	installed
libio-html-perl	1.004-3	installed
libio-socket-ssl-perl	2.099-1	installed
libio-stringy-perl	2.113-2	installed
libip4tc2:arm64	1.8.11-2ubuntu3	installed
libip6tc2:arm64	1.8.11-2ubuntu3	installed
libipa-hbac0t64	2.12.0-4ubuntu2	installed
libipc-system-simple-perl	1.30-2	installed
libisl23:arm64	0.28-1	installed
libitm1:arm64	16.2.0-2ubuntu1	installed
libjack-jackd2-0:arm64	1.9.22~dfsg-6	installed
libjansson4:arm64	2.15.1-1	installed
libjavascriptcoregtk-4.1-0:arm64	2.52.6-1ubuntu1	installed
libjavascriptcoregtk-6.0-1:arm64	2.52.6-1ubuntu1	installed
libjbig0:arm64	2.1-6.1ubuntu3	installed
libjbig2dec0:arm64	0.20-1ubuntu1	installed
libjemalloc2:arm64	5.3.1-2	installed
libjpeg8:arm64	1:3.1.3-4ubuntu2	installed
libjq1:arm64	1.8.2-1ubuntu1	installed
libjs-jquery	3.7.1+dfsg+~3.5.33-1build1	installed
libjs-sphinxdoc	9.1.0-6	installed
libjson-c5:arm64	0.19+ds-1	installed
libjson-glib-1.0-0:arm64	1.10.8+ds-2	installed
libjson-glib-1.0-common	1.10.8+ds-2	installed
libjsoncpp26:arm64	1.9.8-2	installed
libjxl-gdk-pixbuf:arm64	0.11.2-5.1ubuntu1	installed
libjxl0.11:arm64	0.11.2-5.1ubuntu1	installed
libk5crypto3:arm64	1.22.1-3ubuntu2	installed
libkeyutils1:arm64	1.6.3-6ubuntu3	installed
libklibc:arm64	2.0.14-1ubuntu2	installed
libkmod2:arm64	34.2-2ubuntu3	installed
libkrb5-3:arm64	1.22.1-3ubuntu2	installed
libkrb5support0:arm64	1.22.1-3ubuntu2	installed
libksba8:arm64	1.8.0-3	installed
liblangtag-common	0.6.8-4	installed
liblangtag1:arm64	0.6.8-4	installed
liblc3-1:arm64	1.1.3+dfsg-1build1	installed
liblcms2-2:arm64	2.19.1-1	installed
liblcms2-utils	2.19.1-1	installed
libldacbt-abr2:arm64	2.0.2.3+git20200429+ed310a0-5build1	installed
libldacbt-enc2:arm64	2.0.2.3+git20200429+ed310a0-5build1	installed
libldap-common	2.6.13+dfsg-1ubuntu2	installed
libldap2:arm64	2.6.13+dfsg-1ubuntu2	installed
libldb2:arm64	2:2.11.0+samba4.24.6+dfsg-1ubuntu1	installed
liblerc4:arm64	4.2.0+ds-1	installed
liblilv-0-0:arm64	0.28.0-2	installed
liblirc-client0t64:arm64	0.10.2-0.11	installed
libllvm21:arm64	1:21.1.8-6ubuntu1	installed
liblmdb0:arm64	0.9.35-1	installed
liblocale-gettext-perl	1.07-10	installed
liblouis-data	3.38.0-1	installed
liblouis20:arm64	3.38.0-1	installed
liblouisutdml-bin	2.12.0-8build1	installed
liblouisutdml-data	2.12.0-8build1	installed
liblouisutdml9t64:arm64	2.12.0-8build1	installed
liblsan0:arm64	16.2.0-2ubuntu1	installed
liblsof0	4.99.4+dfsg-2build2	installed
libltdl7:arm64	2.5.4-11	installed
liblttng-ust-common1t64:arm64	2.15.1-1	installed
liblttng-ust-ctl6:arm64	2.15.1-1	installed
liblttng-ust1t64:arm64	2.15.1-1	installed
liblua5.4-0:arm64	5.4.9-1	installed
liblua5.5-0:arm64	5.5.1-1	installed
liblwp-mediatypes-perl	6.04-2	installed
liblwp-protocol-https-perl	6.15-1	installed
liblz4-1:arm64	1.10.0-10	installed
liblzma-dev:arm64	5.8.3-1	installed
liblzma5:arm64	5.8.3-1	installed
liblzo2-2:arm64	2.10-3build2	installed
libm17n-0:arm64	1.8.6-1	installed
libmagic-mgc	1:5.47-4	installed
libmagic1t64:arm64	1:5.47-4	installed
libmailtools-perl	2.22-1	installed
libmalcontent-0-0:arm64	0.14.0-0ubuntu3	installed
libmalcontent-common	0.14.0-0ubuntu3	installed
libmarisa1:arm64	0.3.1+git20250817-2	installed
libmaxminddb0:arm64	1.13.3-1	installed
libmbedcrypto16:arm64	3.6.6-0.1ubuntu1	installed
libmbim-glib4:arm64	1.34.0-1	installed
libmbim-proxy	1.34.0-1	installed
libmbim-utils	1.34.0-1	installed
libmd0:arm64	1.2.0-2	installed
libmediaart-2.0-0:arm64	1.9.7-3	installed
libmhash2:arm64	0.9.9.9-11	installed
libminiupnpc21:arm64	2.3.3-2build1	installed
libmm-glib0:arm64	1.25.95-1ubuntu1	installed
libmnl0:arm64	1.0.5-3build1	installed
libmount1:arm64	2.41.3-3ubuntu2	installed
libmozjs-140-0:arm64	140.15.0-1	installed
libmp3lame0:arm64	4.0-1	installed
libmpc3:arm64	1.3.1-3	installed
libmpfr6:arm64	4.2.2-3	installed
libmpg123-0t64:arm64	1.33.7-1	installed
libmsgraph-1-1:arm64	0.3.4-2	installed
libmsgsl-dev	4.2.1-1	installed
libmspub-0.1-1:arm64	0.1.5-1	installed
libmtdev1t64:arm64	1.1.7-1build1	installed
libmtp-common	1.1.23-1	installed
libmtp-runtime	1.1.23-1	installed
libmtp9t64:arm64	1.1.23-1	installed
libmutter-51-0:arm64	51~beta-1ubuntu2	installed
libmwaw-0.3-3:arm64	0.3.23-1	installed
libmysofa1:arm64	1.3.5+dfsg-1ubuntu1	installed
libmythes-1.2-0:arm64	2:1.2.6-1	installed
libnatpmp1t64:arm64	20230423-1.2build4	installed
libnautilus-extension4:arm64	1:51~rc-0ubuntu1	installed
libncurses6:arm64	6.6+20260608-2	installed
libncursesw6:arm64	6.6+20260608-2	installed
libndp0:arm64	1.9-1build1	installed
libnet-dbus-perl	1.2.0-2build4	installed
libnet-http-perl	6.24-1build1	installed
libnet-smtp-ssl-perl	1.04-2	installed
libnet-ssleay-perl:arm64	1.96-1ubuntu1	installed
libnetfilter-conntrack3:arm64	1.1.1-1	installed
libnetplan1:arm64	1.2.2-1	installed
libnettle8t64:arm64	3.10.2-1	installed
libnewt0.52:arm64	0.52.25-2ubuntu1	installed
libnfnetlink0:arm64	1.0.2-3build1	installed
libnfs14:arm64	5.0.2-1ubuntu3	installed
libnfsidmap1:arm64	1:2.9.1-1ubuntu1	installed
libnftables1:arm64	1.1.6-1	installed
libnftnl11:arm64	1.3.1-1	installed
libnghttp2-14:arm64	1.70.0-1	installed
libnl-3-200:arm64	3.12.0-2	installed
libnl-genl-3-200:arm64	3.12.0-2	installed
libnl-route-3-200:arm64	3.12.0-2	installed
libnm0:arm64	1.58.1-1ubuntu3	installed
libnma-common	1.10.6-8ubuntu1	installed
libnma-gtk4-0:arm64	1.10.6-8ubuntu1	installed
libnma0:arm64	1.10.6-8ubuntu1	installed
libnorm1t64:arm64	1.5.9+dfsg-4	installed
libnotify-bin	0.8.8-1	installed
libnotify4:arm64	0.8.8-1	installed
libnpth0t64:arm64	1.8-3build1	installed
libnspr4:arm64	2:4.39-1ubuntu1	installed
libnss-mdns:arm64	0.15.1-5	installed
libnss-sss:arm64	2.12.0-4ubuntu2	installed
libnss-systemd:arm64	261.2-1ubuntu1	installed
libnss3:arm64	2:3.127-1	installed
libntfs-3g90:arm64	1:2026.7.7-2	installed
libnuma1:arm64	2.0.19-1build1	installed
libnvme1t64:arm64	1.16.2-1build1	installed
libobjc-15-dev:arm64	15.3.0-3ubuntu1	installed
libobjc4:arm64	16.2.0-2ubuntu1	installed
libodfgen-0.1-1:arm64	0.1.8-4	installed
liboeffis1:arm64	1.5.0-3	installed
libogg0:arm64	1.3.6-2	installed
libonig5:arm64	6.9.10-1build1	installed
libopenal-data	1:1.25.2-1	installed
libopenal1:arm64	1:1.25.2-1	installed
libopencc-data	1.3.1+ds1-3	installed
libopencc1.3	1.3.1+ds1-3	installed
libopenjp2-7:arm64	2.5.4-1.1	installed
libopenmpt0t64:arm64	0.8.7-1	installed
libopus0:arm64	1.6.1-1	installed
liborc-0.4-0t64:arm64	1:0.4.44-1	installed
liborcus-0.21-0:arm64	0.21.0-11ubuntu2	installed
liborcus-parser-0.21-0:arm64	0.21.0-11ubuntu2	installed
libotf1:arm64	0.9.16-4build3	installed
libp11-kit0:arm64	0.26.5-1	installed
libpackagekit-glib2-18:arm64	1.3.6-1ubuntu1	installed
libpagemaker-0.0-0:arm64	0.0.4-2	installed
libpam-cap:arm64	1:2.78-1ubuntu1	installed
libpam-fprintd:arm64	1.94.5-4maysync1	installed
libpam-gnome-keyring:arm64	50.0-1	installed
libpam-modules:arm64	1.7.0-5ubuntu4	installed
libpam-modules-bin	1.7.0-5ubuntu4	installed
libpam-pwquality:arm64	1.4.5-5build1	installed
libpam-runtime	1.7.0-5ubuntu4	installed
libpam-sss:arm64	2.12.0-4ubuntu2	installed
libpam-systemd:arm64	261.2-1ubuntu1	installed
libpam0g:arm64	1.7.0-5ubuntu4	installed
libpanel-1-1:arm64	1.10.4-1	installed
libpanel-common	1.10.4-1	installed
libpango-1.0-0:arm64	1.58.0-1	installed
libpangocairo-1.0-0:arm64	1.58.0-1	installed
libpangoft2-1.0-0:arm64	1.58.0-1	installed
libpangomm-2.48-1t64:arm64	2.56.2-1	installed
libpangoxft-1.0-0:arm64	1.58.0-1	installed
libpaper-utils	2.2.5-0.4	installed
libpaper2:arm64	2.2.5-0.4	installed
libparted2t64:arm64	3.7-1	installed
libpcap0.8t64:arm64	1.10.6-2ubuntu1	installed
libpcaudio0:arm64	1.3-1build1	installed
libpci3:arm64	1:3.15.0-2	installed
libpciaccess0:arm64	0.18.1-2ubuntu2	installed
libpcre2-32-0:arm64	10.46-1build1	installed
libpcre2-8-0:arm64	10.46-1build1	installed
libpcsclite1:arm64	2.5.1-1	installed
libpeas-1.0-1:arm64	1.38.1-7	installed
libpeas-common	1.38.1-7	installed
libperl5.40:arm64	5.40.1-8ubuntu1	installed
libpfm4:arm64	4.13.0+git106-g3e4031b-1ubuntu1	installed
libpgm-5.3-0t64:arm64	5.3.128~dfsg-3	installed
libphonenumber8:arm64	8.13.51+ds-6build1	installed
libpinyin-data:arm64	2.11.91-1ubuntu1	installed
libpinyin15:arm64	2.11.91-1ubuntu1	installed
libpipeline1:arm64	1.5.8-3	installed
libpipewire-0.3-0t64:arm64	1.6.8-1ubuntu3	installed
libpipewire-0.3-common	1.6.8-1ubuntu3	installed
libpipewire-0.3-modules:arm64	1.6.8-1ubuntu3	installed
libpisp-common	1.6.0-1	installed
libpisp1:arm64	1.6.0-1	installed
libpixman-1-0:arm64	0.46.4-1	installed
libpkcs11-helper1t64:arm64	1.31.0-1ubuntu2	installed
libpkgconf7:arm64	2.5.1-4	installed
libplacebo360:arm64	7.360.1-1	installed
libplist-2.0-4:arm64	2.7.0+git20250820-1build1	installed
libplymouth5:arm64	24.004.60+git20250831.4a3c171d-0ubuntu10	installed
libpng16-16t64:arm64	1.6.58-1	installed
libpolkit-agent-1-0:arm64	127-3ubuntu1	installed
libpolkit-gobject-1-0:arm64	127-3ubuntu1	installed
libpoppler-cpp3:arm64	26.07.0-2	installed
libpoppler-glib8t64:arm64	26.07.0-2	installed
libpoppler162:arm64	26.07.0-2	installed
libpopt0:arm64	1.19+dfsg-2build1	installed
libportal-gtk3-1:arm64	0.10.0-1	installed
libportal-gtk4-1:arm64	0.10.0-1	installed
libportal1:arm64	0.10.0-1	installed
libppd2:arm64	2:2.1.1-0ubuntu2	installed
libppd2-common	2:2.1.1-0ubuntu2	installed
libppsdocument-4.0-6:arm64	51~beta-0ubuntu2	installed
libppsview-4.0-5:arm64	51~beta-0ubuntu2	installed
libproc2-0:arm64	2:4.0.4-9ubuntu1	installed
libproc2-1:arm64	2:4.0.6-3ubuntu1	installed
libprotobuf32t64:arm64	3.21.12-16	installed
libproxy1v5:arm64	0.5.12-1	installed
libpsl5t64:arm64	0.23.3-1	installed
libpulse-mainloop-glib0:arm64	1:17.0+dfsg1-2ubuntu6	installed
libpulse0:arm64	1:17.0+dfsg1-2ubuntu6	installed
libpwquality-common	1.4.5-5build1	installed
libpwquality1:arm64	1.4.5-5build1	installed
libpython3-dev:arm64	3.14.3-0ubuntu2	installed
libpython3-stdlib:arm64	3.14.3-0ubuntu2	installed
libpython3.14:arm64	3.14.7-1ubuntu1	installed
libpython3.14-dev:arm64	3.14.7-1ubuntu1	installed
libpython3.14-minimal:arm64	3.14.7-1ubuntu1	installed
libpython3.14-stdlib:arm64	3.14.7-1ubuntu1	installed
libqmi-glib5:arm64	1.38.0-1	installed
libqmi-proxy	1.38.0-1	installed
libqmi-utils	1.38.0-1	installed
libqpdf30:arm64	12.4.1-1	installed
libqrtr-glib0:arm64	1.4.0-1	installed
libqrtr1:arm64	1.1-2ubuntu2	installed
librabbitmq4:arm64	0.17.0-1build1	installed
libraptor2-0:arm64	2.0.16-7	installed
libraqm0:arm64	0.10.5-1	installed
librasqal3t64:arm64	0.9.33-4	installed
librav1e0.8:arm64	0.8.1-11	installed
libraw1394-11:arm64	2.1.2-2.1	installed
libraw23t64:arm64	0.21.5b-1ubuntu1	installed
librdf0t64:arm64	1.0.17-10	installed
libreadline8t64:arm64	8.3-4	installed
libreoffice-base-core	4:26.8.0.3-0ubuntu1	installed
libreoffice-calc	4:26.8.0.3-0ubuntu1	installed
libreoffice-common	4:26.8.0.3-0ubuntu1	installed
libreoffice-core	4:26.8.0.3-0ubuntu1	installed
libreoffice-draw	4:26.8.0.3-0ubuntu1	installed
libreoffice-gnome	4:26.8.0.3-0ubuntu1	installed
libreoffice-gtk3	4:26.8.0.3-0ubuntu1	installed
libreoffice-help-common	4:26.8.0.3-0ubuntu1	installed
libreoffice-help-en-gb	4:26.8.0.3-0ubuntu1	installed
libreoffice-help-en-us	4:26.8.0.3-0ubuntu1	installed
libreoffice-impress	4:26.8.0.3-0ubuntu1	installed
libreoffice-l10n-en-gb	4:26.8.0.3-0ubuntu1	installed
libreoffice-l10n-en-za	4:26.8.0.3-0ubuntu1	installed
libreoffice-math	4:26.8.0.3-0ubuntu1	installed
libreoffice-style-colibre	4:26.8.0.3-0ubuntu1	installed
libreoffice-style-elementary	4:26.8.0.3-0ubuntu1	installed
libreoffice-style-yaru	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-calc	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-common	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-draw	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-impress	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-math	4:26.8.0.3-0ubuntu1	installed
libreoffice-uiconfig-writer	4:26.8.0.3-0ubuntu1	installed
libreoffice-writer	4:26.8.0.3-0ubuntu1	installed
librest-1.0-0:arm64	0.10.2-1	installed
librevenge-0.0-0:arm64	0.0.6-1	installed
librhash1:arm64	1.4.6-1.1	installed
librhythmbox-core10:arm64	3.4.9-4ubuntu1	installed
librist4:arm64	0.2.20+dfsg-1	installed
libroc0.4:arm64	0.4.0+dfsg-6ubuntu1	installed
librsvg2-2:arm64	2.62.1+dfsg-1	installed
librsvg2-common:arm64	2.62.1+dfsg-1	installed
librubberband3:arm64	4.0.0+dfsg-2ubuntu1	installed
libruby:arm64	1:3.3build1	installed
libruby3.3:arm64	3.3.8-2.2ubuntu4	installed
librygel-core-2.8-0:arm64	45.0-1ubuntu1	installed
librygel-db-2.8-0:arm64	45.0-1ubuntu1	installed
librygel-renderer-2.8-0:arm64	45.0-1ubuntu1	installed
librygel-server-2.8-0:arm64	45.0-1ubuntu1	installed
libsamplerate0:arm64	0.2.2-4build2	installed
